3.8000000000e+00	4.2100000000e-06	5.0000000000e-01	2.6600000000e-06
2.0400000000e+02	2.1200000000e-04	5.0000000000e-01	2.5600000000e-06
4.0200000000e+02	3.9800000000e-04	1.0000000000e+00	2.9800000000e-06
6.0300000000e+02	5.7300000000e-04	1.0000000000e+00	2.9000000000e-06
7.9800000000e+02	7.2800000000e-04	1.0000000000e+00	2.8200000000e-06
9.7400000000e+02	8.5400000000e-04	1.0000000000e+00	2.7500000000e-06
1.2100000000e+03	1.0200000000e-03	1.0000000000e+00	2.6800000000e-06
1.4100000000e+03	1.1500000000e-03	1.0000000000e+00	2.6200000000e-06
1.6100000000e+03	1.2600000000e-03	1.0000000000e+00	2.5500000000e-06
1.8100000000e+03	1.3400000000e-03	1.0000000000e+00	2.4600000000e-06
2.0000000000e+03	1.3900000000e-03	1.0000000000e+00	2.3600000000e-06
2.2000000000e+03	1.4000000000e-03	1.0000000000e+00	2.2300000000e-06
2.3900000000e+03	1.3900000000e-03	1.0000000000e+00	2.1100000000e-06
2.6100000000e+03	1.3500000000e-03	1.0000000000e+00	1.9600000000e-06
2.8400000000e+03	1.3100000000e-03	1.0000000000e+00	1.8200000000e-06
3.1000000000e+03	1.2500000000e-03	1.0000000000e+00	1.6800000000e-06
