2.4000000000e+02	1.1100000000e-02	5.0000000000e-01	3.6700000000e-05
2.6700000000e+02	1.1800000000e-02	5.0000000000e-01	3.5300000000e-05
2.7800000000e+02	1.2100000000e-02	5.0000000000e-01	3.4900000000e-05
2.8700000000e+02	1.2400000000e-02	5.0000000000e-01	3.4700000000e-05
3.0100000000e+02	1.2700000000e-02	5.0000000000e-01	3.4000000000e-05
3.1600000000e+02	1.2600000000e-02	1.0000000000e+00	5.2300000000e-05
3.3400000000e+02	1.2400000000e-02	5.0000000000e-01	3.0700000000e-05
3.4200000000e+02	1.2200000000e-02	1.0000000000e+00	4.7600000000e-05
3.9500000000e+02	1.1000000000e-02	5.0000000000e-01	2.4500000000e-05
4.4400000000e+02	1.0200000000e-02	1.0000000000e+00	3.2700000000e-05
