4.4000000000e+00	8.8200000000e-05	1.0000000000e-01	2.9000000000e-06
2.0300000000e+02	4.7800000000e-03	1.0000000000e-01	1.2100000000e-05
3.0100000000e+02	6.6500000000e-03	1.0000000000e-01	1.1600000000e-05
3.5300000000e+02	7.3900000000e-03	1.0000000000e-01	1.5800000000e-05
3.9600000000e+02	7.8600000000e-03	1.0000000000e-01	1.0900000000e-05
4.6300000000e+02	7.9200000000e-03	1.0000000000e+00	2.5400000000e-05
5.0200000000e+02	7.8200000000e-03	1.0000000000e+00	2.3500000000e-05
5.3900000000e+02	7.6800000000e-03	1.0000000000e+00	2.1800000000e-05
6.0800000000e+02	7.2700000000e-03	1.0000000000e+00	1.8900000000e-05
7.9300000000e+02	6.0700000000e-03	1.0000000000e+00	1.3200000000e-05
9.7600000000e+02	5.1400000000e-03	1.0000000000e+00	9.8600000000e-06
1.1800000000e+03	4.3800000000e-03	1.0000000000e+00	7.5800000000e-06
1.4300000000e+03	3.6700000000e-03	1.0000000000e+00	5.7700000000e-06
1.6400000000e+03	3.2300000000e-03	1.0000000000e+00	4.7700000000e-06
1.8100000000e+03	2.9500000000e-03	1.0000000000e+00	4.1900000000e-06
2.0900000000e+03	2.5800000000e-03	1.0000000000e+00	3.4500000000e-06
2.2100000000e+03	2.4500000000e-03	1.0000000000e+00	3.2100000000e-06
2.4000000000e+03	2.2600000000e-03	1.0000000000e+00	2.8800000000e-06
2.6100000000e+03	2.0900000000e-03	1.0000000000e+00	2.5900000000e-06
2.8400000000e+03	1.9200000000e-03	1.0000000000e+00	2.3200000000e-06
3.1000000000e+03	1.7700000000e-03	1.0000000000e+00	2.0800000000e-06
