2.0000000000e-02	4.2600000000e-03	1.0000000000e-03	6.6500000000e-04
8.7000000000e-01	4.4600000000e-03	1.0000000000e-03	1.6600000000e-05
1.3400000000e+00	4.3800000000e-03	1.0000000000e-03	1.0400000000e-05
1.6100000000e+00	4.2100000000e-03	1.0000000000e-03	8.1200000000e-06
1.8000000000e+00	4.0000000000e-03	1.0000000000e-03	1.1100000000e-05
1.9100000000e+00	3.8300000000e-03	1.0000000000e-03	9.6500000000e-06
1.9900000000e+00	3.6400000000e-03	1.0000000000e-03	8.5200000000e-06
2.0300000000e+00	3.3800000000e-03	1.0000000000e-03	7.3100000000e-06
2.1200000000e+00	3.0600000000e-03	0.0000000000e+00	4.4300000000e-06
2.1500000000e+00	2.7100000000e-03	1.0000000000e-03	4.6700000000e-06
2.2100000000e+00	2.2700000000e-03	1.0000000000e-03	3.3600000000e-06
2.2500000000e+00	1.8400000000e-03	1.0000000000e-03	2.3200000000e-06
2.2700000000e+00	1.6200000000e-03	1.0000000000e-03	1.8700000000e-06
2.2900000000e+00	1.2700000000e-03	1.0000000000e-03	1.2600000000e-06
2.2900000000e+00	1.4000000000e-03	1.0000000000e-03	1.4700000000e-06
2.3000000000e+00	1.1600000000e-03	1.0000000000e-03	1.0900000000e-06
2.3100000000e+00	1.0600000000e-03	1.0000000000e-03	9.4000000000e-07
2.3200000000e+00	7.5100000000e-04	1.0000000000e-03	5.6600000000e-07
2.3200000000e+00	8.9100000000e-04	1.0000000000e-03	7.2700000000e-07
2.3200000000e+00	9.5800000000e-04	1.0000000000e-03	8.1000000000e-07
2.3200000000e+00	8.2200000000e-04	1.0000000000e-03	6.4500000000e-07
