1.7600000000e-02	3.3800000000e-03	1.0000000000e-04	8.4300000000e-05
7.4100000000e-01	3.6800000000e-03	1.0000000000e-03	6.7900000000e-06
1.1400000000e+00	3.6600000000e-03	1.0000000000e-03	4.4100000000e-06
1.3900000000e+00	3.5800000000e-03	1.0000000000e-03	3.4900000000e-06
1.7000000000e+00	3.4200000000e-03	1.0000000000e-03	2.6900000000e-06
1.8200000000e+00	3.3000000000e-03	1.0000000000e-03	7.8100000000e-06
1.9100000000e+00	3.2000000000e-03	1.0000000000e-03	7.0200000000e-06
1.9700000000e+00	3.0700000000e-03	1.0000000000e-03	6.3400000000e-06
2.0200000000e+00	2.9400000000e-03	1.0000000000e-03	5.7500000000e-06
2.1000000000e+00	2.5900000000e-03	1.0000000000e-03	4.4400000000e-06
2.1700000000e+00	2.2100000000e-03	1.0000000000e-03	3.2700000000e-06
2.2200000000e+00	1.8100000000e-03	1.0000000000e-03	2.3100000000e-06
2.2400000000e+00	1.5600000000e-03	1.0000000000e-03	1.7800000000e-06
2.2600000000e+00	1.4200000000e-03	1.0000000000e-03	1.5200000000e-06
2.2700000000e+00	1.2700000000e-03	1.0000000000e-03	1.2800000000e-06
2.2800000000e+00	1.1300000000e-03	1.0000000000e-03	1.0600000000e-06
2.2900000000e+00	1.0400000000e-03	1.0000000000e-03	9.3200000000e-07
2.2900000000e+00	9.5800000000e-04	1.0000000000e-03	8.1800000000e-07
2.3000000000e+00	8.7400000000e-04	1.0000000000e-03	7.1200000000e-07
2.3100000000e+00	7.4500000000e-04	1.0000000000e-03	5.6300000000e-07
2.3100000000e+00	8.0800000000e-04	1.0000000000e-03	6.3300000000e-07
