8.0000000000e-04	2.2200000000e-04	1.0000000000e-03	3.0900000000e-04
5.1000000000e-02	2.4400000000e-04	1.0000000000e-03	5.3600000000e-06
9.7000000000e-02	2.4200000000e-04	1.0000000000e-03	2.8000000000e-06
1.4400000000e-01	2.4000000000e-04	1.0000000000e-03	2.0700000000e-06
1.9800000000e-01	2.4500000000e-04	1.0000000000e-03	1.5400000000e-06
2.2900000000e-01	2.3600000000e-04	1.0000000000e-03	1.2700000000e-06
2.7600000000e-01	2.3200000000e-04	1.0000000000e-03	1.0300000000e-06
3.2800000000e-01	2.3200000000e-04	1.0000000000e-03	8.7200000000e-07
3.7100000000e-01	2.3200000000e-04	1.0000000000e-03	7.6900000000e-07
4.1200000000e-01	2.2800000000e-04	1.0000000000e-03	6.7900000000e-07
4.5900000000e-01	2.2900000000e-04	1.0000000000e-03	6.1300000000e-07
5.0900000000e-01	2.3000000000e-04	1.0000000000e-03	5.5600000000e-07
5.4000000000e-01	2.2400000000e-04	1.0000000000e-03	5.0800000000e-07
5.8500000000e-01	2.2500000000e-04	1.0000000000e-03	4.7100000000e-07
6.4900000000e-01	2.3200000000e-04	1.0000000000e-03	4.4000000000e-07
7.1100000000e-01	2.3000000000e-04	1.0000000000e-03	3.9700000000e-07
