5.2000000000e+00	5.9600000000e-05	1.0000000000e-01	1.8200000000e-06
2.0200000000e+02	2.7200000000e-03	1.0000000000e-01	8.7100000000e-06
3.1000000000e+02	4.1600000000e-03	1.0000000000e-01	8.6600000000e-06
3.8900000000e+02	4.9800000000e-03	1.0000000000e-01	8.4400000000e-06
4.9800000000e+02	5.8300000000e-03	1.0000000000e-01	8.0100000000e-06
5.5100000000e+02	6.0100000000e-03	1.0000000000e+00	1.7500000000e-05
5.9800000000e+02	6.1100000000e-03	1.0000000000e+00	1.6600000000e-05
6.4100000000e+02	6.0200000000e-03	1.0000000000e+00	1.5500000000e-05
6.8600000000e+02	5.9400000000e-03	1.0000000000e+00	1.4500000000e-05
8.0900000000e+02	5.4400000000e-03	1.0000000000e+00	1.1900000000e-05
9.8000000000e+02	4.7800000000e-03	1.0000000000e+00	9.3000000000e-06
1.2200000000e+03	4.0200000000e-03	1.0000000000e+00	6.9200000000e-06
1.4400000000e+03	3.5000000000e-03	1.0000000000e+00	5.5500000000e-06
1.5900000000e+03	3.1900000000e-03	1.0000000000e+00	4.8300000000e-06
1.7800000000e+03	2.8900000000e-03	1.0000000000e+00	4.1700000000e-06
2.0200000000e+03	2.5800000000e-03	1.0000000000e+00	3.5400000000e-06
2.1900000000e+03	2.3900000000e-03	1.0000000000e+00	3.1800000000e-06
2.3900000000e+03	2.2000000000e-03	1.0000000000e+00	2.8300000000e-06
2.6300000000e+03	2.0100000000e-03	1.0000000000e+00	2.5100000000e-06
2.8500000000e+03	1.8600000000e-03	1.0000000000e+00	2.2700000000e-06
3.1000000000e+03	1.7200000000e-03	1.0000000000e+00	2.0500000000e-06
