1.9700000000e-02	4.4800000000e-03	1.0000000000e-04	1.2400000000e-04
9.8500000000e-01	4.8500000000e-03	1.0000000000e-03	7.3200000000e-06
1.4100000000e+00	4.7100000000e-03	1.0000000000e-03	4.8900000000e-06
1.6200000000e+00	4.5800000000e-03	1.5000000000e-03	5.5500000000e-06
1.7600000000e+00	4.4600000000e-03	1.0000000000e-03	3.6500000000e-06
1.9200000000e+00	4.1400000000e-03	1.0000000000e-03	1.1100000000e-05
1.9800000000e+00	3.9500000000e-03	1.0000000000e-03	9.8500000000e-06
2.0400000000e+00	3.7800000000e-03	1.0000000000e-03	8.8600000000e-06
2.1000000000e+00	3.4600000000e-03	1.0000000000e-03	7.3300000000e-06
2.1900000000e+00	2.7700000000e-03	1.0000000000e-03	4.7500000000e-06
2.2400000000e+00	2.3000000000e-03	1.0000000000e-03	3.3800000000e-06
2.2700000000e+00	1.9300000000e-03	1.0000000000e-03	2.4900000000e-06
2.2900000000e+00	1.6000000000e-03	1.0000000000e-03	1.8200000000e-06
2.3100000000e+00	1.4000000000e-03	1.0000000000e-03	1.4600000000e-06
2.3100000000e+00	1.2800000000e-03	1.0000000000e-03	1.2600000000e-06
2.3200000000e+00	1.1100000000e-03	1.0000000000e-03	1.0100000000e-06
2.3300000000e+00	9.7000000000e-04	1.0000000000e-03	8.2000000000e-07
2.3300000000e+00	8.9500000000e-04	1.0000000000e-03	7.2800000000e-07
2.3300000000e+00	1.0500000000e-03	1.0000000000e-03	9.2900000000e-07
2.3400000000e+00	7.5500000000e-04	1.0000000000e-03	5.6600000000e-07
2.3400000000e+00	8.2300000000e-04	1.0000000000e-03	6.4200000000e-07
