1.5230521416e+02	2.3329583318e-02	9.6947858394e+00	2.9583317609e-05
3.0324503122e+02	1.2706377644e-02	1.2754968785e+01	6.3776437530e-06
4.3076599788e+02	7.9671275825e-03	3.4765997882e+01	4.7127582493e-05
4.9668542642e+02	7.3561705458e-03	5.1314573585e+01	6.1705457634e-06
5.0797337731e+02	7.3232429592e-03	3.7026622694e+01	3.2429592122e-06
5.0797337731e+02	7.3232429592e-03	3.7026622694e+01	3.2429592122e-06
5.9651937398e+02	6.1101730028e-03	4.4480626019e+01	1.7300282842e-07
6.9224264896e+02	5.0325046247e-03	1.0757351040e+01	2.5046247346e-06
8.9379231834e+02	4.0234184569e-03	4.0792318344e+01	3.4184569396e-06
9.4545641256e+02	3.4731053147e-03	2.8543587440e+01	3.1053147365e-06
9.7969398591e+02	3.5701029006e-03	7.6693985905e+01	1.0290063325e-07
1.3445753990e+03	2.5405352114e-03	4.3575399017e+01	5.3521141699e-07
2.1633062177e+03	1.4002196697e-03	1.6330621774e+02	2.1966965826e-07
2.9545302041e+03	1.0511428191e-03	4.5469795914e+01	1.1428191258e-06
3.0380617401e+03	1.6427928990e-04	2.3806174005e+02	1.2792898997e-06
