3.2000000000e+00	1.4500000000e-05	5.0000000000e-01	6.5100000000e-06
2.0300000000e+02	1.0200000000e-03	5.0000000000e-01	7.0200000000e-06
4.1100000000e+02	1.9600000000e-03	1.0000000000e+00	9.1300000000e-06
6.0800000000e+02	2.8200000000e-03	1.0000000000e+00	8.9500000000e-06
7.9500000000e+02	3.3500000000e-03	1.0000000000e+00	8.3200000000e-06
9.0300000000e+02	3.5400000000e-03	1.0000000000e+00	7.8900000000e-06
9.7400000000e+02	3.5700000000e-03	1.0000000000e+00	7.4900000000e-06
1.1100000000e+03	3.5100000000e-03	1.0000000000e+00	6.7200000000e-06
1.2000000000e+03	3.4000000000e-03	1.0000000000e+00	6.1900000000e-06
1.4100000000e+03	3.1200000000e-03	1.0000000000e+00	5.1800000000e-06
1.6100000000e+03	2.8600000000e-03	1.0000000000e+00	4.4500000000e-06
1.8100000000e+03	2.6000000000e-03	1.0000000000e+00	3.8300000000e-06
2.0000000000e+03	2.4000000000e-03	1.0000000000e+00	3.4000000000e-06
2.2000000000e+03	2.2100000000e-03	1.0000000000e+00	3.0100000000e-06
2.4000000000e+03	2.0500000000e-03	1.0000000000e+00	2.7000000000e-06
2.6000000000e+03	1.9100000000e-03	1.0000000000e+00	2.4500000000e-06
2.8100000000e+03	1.7800000000e-03	1.1000000000e+01	8.5700000000e-06
3.1000000000e+03	1.6200000000e-03	1.0000000000e+00	1.9700000000e-06
