1.8000000000e-02	2.6900000000e-03	1.0000000000e-03	1.8900000000e-04
5.3500000000e-01	2.5700000000e-03	1.0000000000e-03	6.0300000000e-06
1.0400000000e+00	2.5300000000e-03	1.0000000000e-03	3.0600000000e-06
1.4500000000e+00	2.3700000000e-03	1.0000000000e-03	5.5000000000e-06
1.6100000000e+00	2.2800000000e-03	1.0000000000e-03	4.6600000000e-06
1.6900000000e+00	2.2400000000e-03	1.0000000000e-03	4.3000000000e-06
1.7800000000e+00	2.2200000000e-03	1.0000000000e-03	4.0300000000e-06
1.8500000000e+00	2.1700000000e-03	1.0000000000e-03	3.7100000000e-06
1.8800000000e+00	2.1400000000e-03	1.0000000000e-03	3.5600000000e-06
1.9700000000e+00	1.9900000000e-03	1.0000000000e-03	3.0300000000e-06
2.0200000000e+00	1.8900000000e-03	1.0000000000e-03	2.7000000000e-06
2.0800000000e+00	1.7200000000e-03	1.0000000000e-03	2.2400000000e-06
2.1300000000e+00	1.5100000000e-03	1.0000000000e-03	1.7800000000e-06
2.1700000000e+00	1.3200000000e-03	1.0000000000e-03	1.4100000000e-06
2.1900000000e+00	1.2000000000e-03	1.0000000000e-03	1.2000000000e-06
2.2100000000e+00	1.1000000000e-03	1.0000000000e-03	1.0500000000e-06
2.2200000000e+00	9.8800000000e-04	1.0000000000e-03	8.8300000000e-07
2.2300000000e+00	9.2900000000e-04	1.0000000000e-03	8.0400000000e-07
2.2400000000e+00	8.6300000000e-04	1.0000000000e-03	7.1900000000e-07
2.2500000000e+00	8.0000000000e-04	1.0000000000e-03	6.4200000000e-07
2.2500000000e+00	7.2700000000e-04	1.0000000000e-03	5.5700000000e-07
