2.4000000000e-03	7.0600000000e-04	1.0000000000e-03	3.9800000000e-04
1.4700000000e-01	7.2400000000e-04	1.0000000000e-03	6.7100000000e-06
2.9200000000e-01	7.2100000000e-04	1.0000000000e-03	4.2500000000e-06
4.3600000000e-01	7.1100000000e-04	1.0000000000e-03	2.7900000000e-06
5.7300000000e-01	7.1600000000e-04	1.0000000000e-03	2.1500000000e-06
6.9800000000e-01	7.1800000000e-04	1.0000000000e-03	1.7700000000e-06
8.5900000000e-01	7.1200000000e-04	1.0000000000e-03	1.4200000000e-06
9.8200000000e-01	6.9900000000e-04	1.0000000000e-03	1.2100000000e-06
1.1100000000e+00	6.9000000000e-04	1.0000000000e-03	1.0500000000e-06
1.2200000000e+00	6.7600000000e-04	1.0000000000e-03	9.2800000000e-07
1.3300000000e+00	6.6600000000e-04	1.0000000000e-03	8.3300000000e-07
1.4400000000e+00	6.5100000000e-04	1.0000000000e-03	7.4800000000e-07
1.5400000000e+00	6.3900000000e-04	1.0000000000e-03	6.8000000000e-07
1.6300000000e+00	6.2300000000e-04	1.0000000000e-03	6.2300000000e-07
1.7100000000e+00	6.0800000000e-04	1.0000000000e-03	5.7100000000e-07
1.7400000000e+00	6.0000000000e-04	1.0000000000e-03	5.5100000000e-07
1.7800000000e+00	5.9200000000e-04	1.0000000000e-03	5.3100000000e-07
1.8000000000e+00	5.8000000000e-04	1.0000000000e-03	5.1000000000e-07
