3.9100000000e+02	4.3840600000e-01	1.0000000000e+01	1.0000000000e-02
4.5000000000e+02	5.9397000000e-01	1.0000000000e+01	1.0000000000e-02
4.7700000000e+02	6.6468000000e-01	1.0000000000e+01	1.0000000000e-02
5.0800000000e+02	8.2024400000e-01	1.0000000000e+01	1.0000000000e-02
5.4000000000e+02	8.6267000000e-01	1.0000000000e+01	1.0000000000e-02
5.8600000000e+02	1.2020800000e+00	1.0000000000e+01	1.0000000000e-02
6.0000000000e+02	1.3152200000e+00	1.0000000000e+01	1.0000000000e-02
6.2200000000e+02	1.3293600000e+00	1.0000000000e+01	1.0000000000e-02
6.3200000000e+02	1.3717900000e+00	1.0000000000e+01	1.0000000000e-02
6.4200000000e+02	1.3859300000e+00	1.0000000000e+01	1.0000000000e-02
6.6800000000e+02	1.3152200000e+00	1.0000000000e+01	1.0000000000e-02
6.8500000000e+02	1.3010800000e+00	1.0000000000e+01	1.0000000000e-02
7.0700000000e+02	1.2303700000e+00	1.0000000000e+01	1.0000000000e-02
7.5100000000e+02	9.6166500000e-01	1.0000000000e+01	1.0000000000e-02
7.8000000000e+02	1.0465200000e+00	1.0000000000e+01	1.0000000000e-02
7.8200000000e+02	8.6267000000e-01	1.0000000000e+01	1.0000000000e-02
8.4900000000e+02	6.9296500000e-01	1.0000000000e+01	1.0000000000e-02
9.0500000000e+02	5.6568500000e-01	1.0000000000e+01	1.0000000000e-02
9.8200000000e+02	4.6669000000e-01	1.0000000000e+01	1.0000000000e-02
